wikipedia_movie_id,movie_name,box_office_revenue,runtime,languages,countries,genres,release_day,release_month,release_year
26346516,Valley of the Wolves: Gladio,4703086.0,,{},{},['action'],20.0,11.0,2009.0
3151903,Coogan's Bluff,3110000.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'thrillers', 'chase', 'action', 'crime', 'thriller', 'drama', 'western']",2.0,10.0,1968.0
1553297,Invasion U.S.A.,17500000.0,107.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['martial', 'adventure', 'arts', 'action', 'thriller', 'spy']",,,1985.0
8100298,A Battle of Wits,17812601.0,135.0,{'/m/0653m': 'Standard Mandarin'},"{'/m/03h64': 'Hong Kong', '/m/0d05w3': 'China', '/m/03_3d': 'Japan', '/m/06qd3': 'South Korea'}","['world', 'adventure', 'japanese', 'action', 'wuxia', 'drama', 'war', 'chinese']",23.0,11.0,2006.0
17845260,Hotel for Dogs,117000198.0,100.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0345h': 'Germany'}",[],15.0,1.0,2009.0
32216249,Double Agent,8393392.0,123.0,{},{'/m/06qd3': 'South Korea'},"['fiction', 'action', 'crime', 'thriller', 'drama']",24.0,1.0,2003.0
4954774,Cleopatra,57777778.0,248.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/06mzp': 'Switzerland', '/m/07ssc': 'United Kingdom'}","['theatrical', 'epic', 'war', 'biographical', 'period_piece', 'romance', 'history', 'drama', 'roadshow', 'release', 'costume']",12.0,6.0,1963.0
2442464,Swept from the Sea,283081.0,114.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada', '/m/07ssc': 'United Kingdom'}","['period_piece', 'drama', 'romance']",23.0,1.0,1998.0
11733144,D-War,75108998.0,107.0,"{'/m/02hwhyv': 'Korean Language', '/m/02h40lc': 'English Language'}",{'/m/06qd3': 'South Korea'},"['world', 'fantasy', 'action', 'monster', 'horror', 'thriller', 'drama', 'creature', 'science-fiction']",8.0,2.0,2007.0
21777123,Mass Appeal,1945658.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama']",6.0,12.0,1984.0
13514560,Adventureland,17164377.0,107.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['period_piece', 'romance', 'comedy', 'drama', 'teen', 'coming_of_age']",19.0,1.0,2009.0
155785,A Goofy Movie,35348597.0,78.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},[],7.0,4.0,1995.0
8323828,Beyond the Door,15000000.0,109.0,"{'/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/03rjj': 'Italy'}","['supernatural', 'horror']",21.0,11.0,1974.0
1543888,"Yours, Mine and Ours",25912624.0,111.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'family']",24.0,4.0,1968.0
23228817,Paul,97984015.0,104.0,{'/m/02h40lc': 'English Language'},"{'/m/0f8l9c': 'France', '/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom', '/m/06mkj': 'Spain'}","['comedy', 'slapstick', 'adventure', 'science-fiction']",14.0,2.0,2011.0
8233233,Lost in Alaska,1500000.0,76.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'comedy', 'black-and-white', 'family', 'slapstick']",,,1952.0
36132020,The Pact,4083984.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'thriller', 'horror']",20.0,1.0,2012.0
441315,True Romance,12281551.0,120.0,"{'/m/02bjrlw': 'Italian Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'fiction', 'romance', 'action', 'crime', 'thriller', 'indie', 'drama']",10.0,9.0,1993.0
1163257,K-9,78247647.0,101.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['fiction', 'comedy', 'action', 'crime', 'picture', 'animal']",28.0,4.0,1989.0
7845053,Meet Dave,50650079.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'slapstick', 'science-fiction']",28.0,2.0,2008.0
30307566,Midnight FM,8101240.0,106.0,{},{'/m/06qd3': 'South Korea'},['thriller'],14.0,10.0,2010.0
6952880,The World's Greatest Athlete,22583370.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'sports', 'family']",14.0,2.0,1973.0
30150089,Hardbodies 2,78068.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['comedy'],12.0,9.0,1986.0
1133816,Around the World in Eighty Days,33000000.0,178.0,"{'/m/064_8sq': 'French Language', '/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'theatrical', 'comedy', 'action', 'drama', 'roadshow', 'release', 'family']",15.0,5.0,1957.0
10542206,Untraceable,52659594.0,101.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['suspense', 'psychological', 'slasher', 'crime', 'thriller', 'drama']",22.0,1.0,2008.0
22142761,Physical Evidence,3560932.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['courtroom', 'fiction', 'crime', 'thriller', 'drama']",27.0,1.0,1989.0
15615865,The Road,27635236.0,113.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'thriller', 'drama']",3.0,9.0,2009.0
1078863,The X Files,189176423.0,114.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['mystery', 'detective', 'thriller', 'science-fiction']",19.0,6.0,1998.0
10916155,Civic Duty,95953.0,98.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada', '/m/07ssc': 'United Kingdom'}","['psychological', 'indie', 'crime', 'thriller']",4.0,5.0,2007.0
1971256,Sylvia Scarlett,497000.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['lgbt', 'romance', 'comedy', 'crime', 'black-and-white', 'drama']",,,1935.0
36354068,Down Among the Sheltering Palms,1000000.0,87.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'musical', 'romance']",,,1953.0
2110936,Navy SEALs,25069101.0,113.0,"{'/m/0jzc': 'Arabic Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'war', 'thriller']",20.0,7.0,1990.0
21210395,Revanche,192451.0,121.0,"{'/m/06b_j': 'Russian Language', '/m/04306rv': 'German Language'}",{'/m/0h7x': 'Austria'},"['world', 'fiction', 'romance', 'crime', 'thriller', 'drama']",16.0,5.0,2008.0
2058829,Clara's Heart,5194491.0,108.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['coming_of_age', 'family', 'adaptation', 'drama']",,,1988.0
873469,Harold & Kumar Go to White Castle,23936908.0,88.0,"{'/m/03k50': 'Hindi Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada', '/m/0345h': 'Germany'}","['adventure', 'stoner', 'comedy', 'cult', 'buddy', 'slapstick']",20.0,5.0,2004.0
940565,Monsoon Wedding,30787356.0,116.0,"{'/m/03k50': 'Hindi Language', '/m/0688f': 'Punjabi language', '/m/02h40lc': 'English Language', '/m/02hxcvy': 'Urdu Language'}","{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/03rjj': 'Italy', '/m/03rk0': 'India', '/m/0345h': 'Germany'}","['world', 'romance', 'comedy', 'indie', 'drama', 'art', 'domestic', 'family']",30.0,8.0,2001.0
464189,Westworld,4000000.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['hybrid', 'western', 'thriller', 'science-fiction']",21.0,11.0,1973.0
871130,Raising Helen,49718611.0,119.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['romance', 'comedy', 'drama', 'domestic', 'family']",28.0,5.0,2004.0
31304479,Copper Canyon,2200000.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'adventure', 'western']",22.0,9.0,1950.0
1339563,Strange Days,7959291.0,146.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'suspense', 'dystopia', 'fiction', 'gangster', 'action', 'noir', 'crime', 'thriller', 'future', 'drama', 'science-fiction']",20.0,10.0,1995.0
431333,My Big Fat Greek Wedding,368744044.0,96.0,"{'/m/0349s': 'Greek Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['ensemble', 'romance', 'comedy', 'indie', 'drama', 'comedy_of_manners', 'domestic']",22.0,2.0,2002.0
14579825,Batman: Gotham Knight,8057722.0,75.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/03_3d': 'Japan'}","['adventure', 'anime', 'superhero', 'japanese', 'animation', 'action']",8.0,7.0,2008.0
29266711,Jumping the Broom,37710610.0,112.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",6.0,5.0,2011.0
592766,Backdraft,152368585.0,135.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'adventure', 'detective', 'fiction', 'thrillers', 'action', 'crime', 'thriller', 'drama', 'disaster']",24.0,5.0,1991.0
9718353,The Browning Version,487391.0,97.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},['drama'],8.0,6.0,1994.0
9524860,The Kite Runner,73276047.0,127.0,"{'/m/032f6': 'Persian Language', '/m/09w_t': 'Dari', '/m/06b_j': 'Russian Language', '/m/02h40lc': 'English Language', '/m/02hxcvy': 'Urdu Language'}","{'/m/09c7w0': 'United States of America', '/m/0d05w3': 'China'}","['chinese', 'drama', 'romance']",5.0,10.0,2007.0
187642,The Moon Is Blue,3500000.0,99.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'sex', 'romance']",8.0,7.0,1953.0
31640956,Lucky Partners,1390000.0,99.0,{},{},['romance'],,,1940.0
585824,The Getaway,36734619.0,122.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['action', 'fiction', 'crime', 'thriller']",13.0,12.0,1972.0
468342,The Cooler,10464788.0,103.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['fiction', 'gangster', 'romance', 'crime', 'indie', 'drama']",26.0,11.0,2003.0
692739,The Fly II,38903179.0,105.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0d060g': 'Canada'}","['indie', 'horror', 'drama', 'science-fiction']",10.0,2.0,1989.0
113651,Dead Man,1025488.0,129.0,"{'/m/0dqhd': 'Cree language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/03_3d': 'Japan', '/m/0345h': 'Germany'}","['adventure', 'acid', 'japanese', 'period_piece', 'fantasy', 'action', 'black-and-white', 'indie', 'drama', 'cult', 'western', 'costume']",26.0,5.0,1995.0
6703160,The Adventures of Quentin Durward,1200000.0,103.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'historical', 'fiction', 'romance', 'swashbuckler', 'action', 'drama', 'costume']",23.0,11.0,1955.0
976989,The Doom Generation,284785.0,85.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France'}","['teen', 'lgbt', 'fiction', 'road', 'comedy', 'themed', 'action', 'crime', 'thriller', 'indie', 'cult', 'drama', 'black', 'interest', 'gay']",27.0,10.0,1995.0
31727801,Y2K – World in Crisis,23000000.0,60.0,{'/m/02h40lc': 'English Language'},{},['documentary'],14.0,2.0,1999.0
16074507,The Tree of Life,54303319.0,138.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['period_piece', 'fantasy', 'indie', 'drama']",16.0,5.0,2011.0
21565991,La Lingerie,1237565.0,119.0,"{'/m/0653m': 'Standard Mandarin', '/m/012w70': 'Cantonese'}",{'/m/03h64': 'Hong Kong'},"['world', 'ensemble', 'romance', 'comedy', 'drama', 'chinese']",8.0,8.0,2008.0
17006384,Cracked Nuts,617000.0,65.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'black-and-white']",18.0,4.0,1931.0
919477,Dinosaur,349822765.0,82.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['family', 'adventure', 'animation', 'fantasy', 'computer_animation', 'thriller', 'drama', 'costume']",13.0,5.0,2000.0
18585467,Vogues of 1938,1089956.0,109.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'musical', 'drama', 'romance']",7.0,8.0,1938.0
2949827,Angels in the Outfield,50236831.0,103.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['remake', 'fantasy', 'comedy', 'sports', 'drama', 'family']",15.0,7.0,1994.0
36097069,Gun for a Coward,1000000.0,88.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['western'],30.0,1.0,1957.0
36683360,2016: Obama's America,33449086.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['documentary'],13.0,7.0,2012.0
22062835,The Way Back,20348249.0,133.0,"{'/m/05qqm': 'Polish Language', '/m/06b_j': 'Russian Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0j1z8': 'United Arab Emirates'}","['adventure', 'epic', 'escape', 'period_piece', 'action', 'drama', 'biographical']",25.0,11.0,2010.0
4041420,Shall We Dance,2168000.0,116.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'black-and-white', 'musical', 'romance']",13.0,5.0,1937.0
1784755,The Swarm,10000000.0,156.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'ensemble', 'action', 'horror', 'disaster', 'natural']",14.0,7.0,1978.0
73170,Aladdin,504050219.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],11.0,11.0,1992.0
30508863,Casa de Mi Padre,3041667.0,85.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},['comedy'],13.0,3.0,2012.0
3024499,Limbo,2160710.0,127.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'indie', 'thriller', 'drama']",4.0,6.0,1999.0
15508824,Cruel Winter Blues,2507321.0,118.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['fiction', 'crime', 'thriller', 'drama', 'family']",9.0,11.0,2006.0
33614251,Once in a Blue Moon,53982636.0,142.0,{},{},['comedy'],29.0,10.0,2011.0
241171,Weird Science,38934048.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['romance', 'fantasy', 'comedy', 'cult', 'buddy', 'teen', 'science-fiction']",2.0,8.0,1985.0
12319656,Paint Your Wagon,31678778.0,164.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['theatrical', 'adventure', 'musical', 'comedy', 'action', 'drama', 'roadshow', 'release', 'western', 'adaptation']",16.0,10.0,1969.0
12498480,Three Kingdoms: Resurrection of the Dragon,21200000.0,102.0,"{'/m/0653m': 'Standard Mandarin', '/m/012w70': 'Cantonese'}","{'/m/03h64': 'Hong Kong', '/m/0d05w3': 'China', '/m/06qd3': 'South Korea'}","['martial', 'world', 'adventure', 'epic', 'historical', 'arts', 'period_piece', 'action', 'war', 'chinese']",,,2008.0
11777954,Breaking and Entering,8974829.0,119.0,"{'/m/06x8y': 'Serbo-Croatian', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['in', 'popular', 'romance', 'parkour', 'thriller', 'drama', 'culture']",6.0,10.0,2006.0
8575331,Mortal Thoughts,19018321.0,102.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['mystery', 'marriage', 'suspense', 'psychological', 'thriller', 'drama']",19.0,4.0,1991.0
26297740,Heart Beat,954046.0,110.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['biopic', 'drama', '[feature]', 'period_piece']",25.0,4.0,1980.0
4386957,Revenge of the Ninja,13168027.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['martial', 'adventure', 'thrillers', 'arts', 'action', 'thriller', 'indie', 'drama']",7.0,9.0,1983.0
3845313,Daisy,9988300.0,125.0,{'/m/02hwhyv': 'Korean Language'},"{'/m/03h64': 'Hong Kong', '/m/06qd3': 'South Korea'}",['chinese'],9.0,3.0,2006.0
6043780,Police Academy,81198894.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'fiction', 'crime']",23.0,3.0,1984.0
21939688,Invictus,122233971.0,135.0,"{'/m/0x82': 'Afrikaans Language', '/m/0dds9': 'Māori language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0hzlz': 'South Africa'}","['[feature]', 'biopic', 'history', 'sports', 'biography', 'drama', 'political', 'adaptation']",3.0,12.0,2009.0
3520031,The Milagro Beanfield War,13825794.0,120.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'adaptation', 'drama']",18.0,3.0,1988.0
2244516,Home of the Brave,1250000.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['musical'],,7.0,1986.0
4905605,Roger Dodger,1934497.0,106.0,"{'/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['comedy', 'sex', 'comedy_of_manners', 'drama']",25.0,10.0,2002.0
20546643,Smilin' Through,868000.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['indie', 'black-and-white', 'musical', 'silent']",,10.0,1941.0
26304712,Ma and Pa Kettle on Vacation,2200000.0,76.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},['comedy'],,,1953.0
15799182,Dear Ruth,3800000.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'black-and-white', 'romance']",10.0,6.0,1947.0
15833916,Unborn But Forgotten,1155954.0,95.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['mystery', 'world', 'horror']",15.0,11.0,2002.0
1289049,Millions,11782282.0,94.0,{'/m/02h40lc': 'English Language'},{'/m/07ssc': 'United Kingdom'},[],8.0,4.0,2005.0
24961327,The Romantics,106524.0,95.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'drama', 'ensemble', 'romance']",24.0,1.0,2010.0
92715,Judgment at Nuremberg,10000000.0,186.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['political', 'courtroom', 'drama']",19.0,12.0,1961.0
4372744,The Voyager,516517.0,117.0,"{'/m/02h40lc': 'English Language', '/m/04306rv': 'German Language'}","{'/m/0f8l9c': 'France', '/m/035qy': 'Greece', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['world', 'fiction', 'period_piece', 'romance', 'crime', 'drama']",21.0,3.0,1991.0
5990251,At War With The Army,3350000.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'slapstick']",30.0,12.0,1950.0
20837938,Wide Awake,4569126.0,115.0,{'/m/02hwhyv': 'Korean Language'},{'/m/06qd3': 'South Korea'},"['mystery', 'world', 'fiction', 'crime', 'horror', 'thriller', 'drama']",8.0,8.0,2007.0
11668064,Modigliani,195378.0,128.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/06c1y': 'Romania', '/m/0f8l9c': 'France', '/m/03rjj': 'Italy', '/m/07ssc': 'United Kingdom', '/m/0345h': 'Germany'}","['period_piece', 'romance', 'indie', 'drama', 'biography', 'biographical']",,,2004.0
11357777,Alice's Restaurant,6300000.0,111.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'coming_of_age', 'americana', 'drama']",20.0,8.0,1969.0
1162528,Closer,115505027.0,103.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/07ssc': 'United Kingdom'}","['adaptation', 'drama', 'romance']",3.0,12.0,2004.0
443972,Hook,300854823.0,142.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],13.0,12.0,1991.0
161912,True Grit,31132592.0,127.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'adaptation', 'action', 'drama', 'western', 'costume']",11.0,6.0,1969.0
25694530,The Perfect Stranger,4500000.0,91.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adaptation', 'drama', 'television']",,,2005.0
1051659,Rollerball,25852764.0,100.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'sports', 'science-fiction']",8.0,2.0,2002.0
5073042,Hatchet,208550.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['slasher', 'comedy', 'horror', 'black', 'cult', 'indie']",7.0,9.0,2007.0
12640611,Casual Sex?,12277096.0,87.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'sex', 'erotica', 'romance']",,,1988.0
924799,"Honey, I Blew Up the Kid",58662452.0,89.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'comedy', 'family-oriented', 'family', 'science-fiction']",17.0,7.0,1992.0
16099082,Chop Shop,221227.0,84.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['indie', 'drama']",21.0,5.0,2007.0
3528982,Life Stinks,4102526.0,92.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}","{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France'}","['comedy', 'parody', 'drama', 'slapstick']",26.0,7.0,1991.0
1051653,Rollerball,30000000.0,125.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['action', 'dystopia', 'science-fiction']",25.0,6.0,1975.0
6758985,Bon Voyage,9049489.0,115.0,"{'/m/064_8sq': 'French Language', '/m/04306rv': 'German Language', '/m/02h40lc': 'English Language'}",{'/m/0f8l9c': 'France'},"['world', 'comedy', 'drama', 'black', 'war']",16.0,4.0,2003.0
27577419,A Lonely Place to Die,25345000.0,99.0,"{'/m/02h40lc': 'English Language', '/m/0k0sb': 'Serbian language'}",{'/m/07ssc': 'United Kingdom'},"['adventure', 'fiction', 'crime', 'thriller']",12.0,2.0,2011.0
865561,Happiness,2807390.0,139.0,"{'/m/06b_j': 'Russian Language', '/m/02h40lc': 'English Language'}",{'/m/09c7w0': 'United States of America'},"['comedy', 'black', 'indie', 'drama']",15.0,5.0,1998.0
549949,Carnal Knowledge,28623000.0,98.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['sex', 'romance', 'comedy', 'hollywood', 'drama', 'new', 'comedy_of_manners', 'coming_of_age']",30.0,6.0,1971.0
3956788,The Swan Princess,9771658.0,93.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],18.0,11.0,1994.0
210998,The Matrix Revolutions,427343298.0,129.0,"{'/m/064_8sq': 'French Language', '/m/02h40lc': 'English Language'}","{'/m/09c7w0': 'United States of America', '/m/0chghy': 'Australia'}","['martial', 'adventure', 'arts', 'action', 'thriller', 'science-fiction']",27.0,10.0,2003.0
2477211,Hell Comes to Frogtown,12300000.0,86.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'parody', 'satire', 'doomsday', 'comedy', 'action', 'cult', 'disaster', 'science-fiction']",,,1987.0
11530657,The Heartbreak Kid,127766650.0,116.0,"{'/m/02h40lc': 'English Language', '/m/06nm1': 'Spanish Language'}",{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",27.0,9.0,2007.0
2009711,It Came from Outer Space,1600000.0,81.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['horror', 'science-fiction', 'b-movie']",,,1953.0
240363,Starting Over,38200000.0,105.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['comedy', 'romance']",,,1979.0
2837025,End of Days,211989043.0,121.0,"{'/m/02h40lc': 'English Language', '/m/04h9h': 'Latin Language'}",{'/m/09c7w0': 'United States of America'},"['adventure', 'bias', 'thrillers', 'action', 'horror', 'thriller', 'supernatural', 'albino']",24.0,11.0,1999.0
2804704,Gone with the Wind,400000000.0,234.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['release', 'epic', 'war', 'period_piece', 'romance', 'drama', 'roadshow', 'theatrical', 'adaptation', 'costume']",15.0,12.0,1939.0
985537,Allan Quatermain and the Lost City of Gold,3751699.0,99.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/088q4': 'Zimbabwe'}","['comedy', 'action', 'adventure', 'jungle']",16.0,5.0,1987.0
6465014,Three Fugitives,40586886.0,96.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'chase', 'comedy', 'action', 'comedy_of_errors', 'slapstick']",27.0,1.0,1989.0
1367498,Tucker: The Man and His Dream,19650000.0,130.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['[feature]', 'americana', 'courtroom', 'biopic', 'indie', 'biography', 'drama', 'biographical']",12.0,8.0,1988.0
1048388,Hot Shots!,181096164.0,83.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'parody', 'comedy', 'absurdism', 'action', 'war', 'slapstick']",31.0,7.0,1991.0
3030582,The Scarlet Letter,10382407.0,135.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['period_piece', 'romance', 'drama', 'adaptation', 'costume']",13.0,10.0,1995.0
15359592,Open Season 2,8716950.0,90.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},[],,,2008.0
6701452,Boy on a Dolphin,3300000.0,111.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'drama', 'romance']",,,1957.0
1262718,Candy,16408286.0,124.0,{'/m/02h40lc': 'English Language'},"{'/m/09c7w0': 'United States of America', '/m/0f8l9c': 'France', '/m/03rjj': 'Italy'}","['comedy', 'sex', 'cult']",17.0,12.0,1968.0
455224,Ladyhawke,18432000.0,124.0,{'/m/02h40lc': 'English Language'},{'/m/09c7w0': 'United States of America'},"['adventure', 'romance', 'fantasy', 'action', 'drama', 'costume']",27.0,2.0,1985.0
